year,country,origin,rsd_type,pending_sy,psy_unhcr,applied,convention_status,nonconvention_status,rejected,otherwise_closed,total_decisions,pending_ey,pey_unhcr
2013,Iceland,"Syrian Arab Rep.","G / AR",0,0,1,0,0,0,0,,1,0
2013,Iraq,"Syrian Arab Rep.","U / FI",1185,1185,0,20,0,0,1,21,1164,1164
2013,Ireland,"Syrian Arab Rep.","G / SP",14,0,2,0,7,2,0,9,7,0
2013,Ireland,"Syrian Arab Rep.","G / AR",2,0,5,2,0,3,0,5,2,0
2013,Ireland,"Syrian Arab Rep.","G / FI",2,0,38,32,0,1,1,34,6,0
2013,India,"Syrian Arab Rep.","U / FI",5,5,24,17,0,0,0,17,12,12
2013,Indonesia,"Syrian Arab Rep.","U / FI",48,48,37,32,0,0,10,42,43,43
2013,Hungary,"Syrian Arab Rep.","G / RA",0,0,43,0,0,0,0,,0,0
2013,Hungary,"Syrian Arab Rep.","G / FI",38,0,934,73,54,47,554,728,184,0
2013,Croatia,"Syrian Arab Rep.","G / JR",0,0,2,0,0,0,1,1,1,1
2013,Croatia,"Syrian Arab Rep.","G / FI",40,40,194,0,10,0,188,198,36,36
2013,"China, Hong Kong SAR","Syrian Arab Rep.","U / FI",1,1,4,0,0,0,3,3,2,2
2013,Greece,"Syrian Arab Rep.","G / AR",0,0,41,29,41,4,8,82,1174,0
2013,Greece,"Syrian Arab Rep.","G / FI",0,0,482,44,61,70,126,301,491,0
2013,Ghana,"Syrian Arab Rep.","G / FI",2,2,54,1,0,0,0,1,55,55
2013,Georgia,"Syrian Arab Rep.","G / FA",16,16,60,0,24,1,25,50,26,26
2013,"United Kingdom","Syrian Arab Rep.","G / AR",0,0,104,10,0,67,11,88,0,0
2013,"United Kingdom","Syrian Arab Rep.","G / RA",0,0,8,0,0,0,1,1,0,0
2013,"United Kingdom","Syrian Arab Rep.","G / FI",389,0,2020,1444,11,110,175,1740,641,0
2013,France,"Syrian Arab Rep.","G / AR",29,0,80,23,3,13,4,43,64,0
2013,France,"Syrian Arab Rep.","G / FI",0,0,1303,474,361,46,0,881,279,0
2013,France,"Syrian Arab Rep.","G / RA",0,0,11,0,0,0,0,,0,0
2013,Finland,"Syrian Arab Rep.","G / RA",0,0,1,0,0,0,0,,0,0
2013,Finland,"Syrian Arab Rep.","G / FI",110,0,148,67,78,0,37,182,77,0
2013,Estonia,"Syrian Arab Rep.","G / FI",0,0,17,2,0,5,0,7,10,0
2013,Spain,"Syrian Arab Rep.","G / FI",320,0,725,4,146,2,0,152,743,0
2013,Ecuador,"Syrian Arab Rep.","G / FA",0,0,8,0,0,6,0,6,4,4
2013,Algeria,"Syrian Arab Rep.","U / RA",0,0,1,0,0,0,0,,1,1
2013,Algeria,"Syrian Arab Rep.","U / FI",236,236,891,0,0,0,48,48,1079,1079
2013,Denmark,"Syrian Arab Rep.","G / AR",59,0,125,41,44,37,0,122,9,0
2013,Denmark,"Syrian Arab Rep.","G / FI",56,0,1710,1005,291,56,0,1352,77,0
2013,Djibouti,"Syrian Arab Rep.","G / FI",0,0,1,0,0,0,0,,1,1
2013,Germany,"Syrian Arab Rep.","G / JR",2436,0,0,0,0,0,0,,3430,0
2013,Germany,"Syrian Arab Rep.","G / RA",264,0,1012,181,330,15,141,667,639,0
2013,Germany,"Syrian Arab Rep.","G / NA",3286,0,11851,2726,5465,8,369,8568,6497,0
2013,"Czech Rep.","Syrian Arab Rep.","G / RA",0,0,2,0,0,0,0,,0,0
2013,"Czech Rep.","Syrian Arab Rep.","G / FI",63,0,67,4,98,1,10,113,25,0
2013,Cyprus,"Syrian Arab Rep.","U / FI",12,12,22,0,0,0,22,22,12,0
2013,Cyprus,"Syrian Arab Rep.","G / AR",233,0,247,0,54,6,43,103,377,0
2013,Cyprus,"Syrian Arab Rep.","G / FI",701,0,562,1,122,71,139,333,930,0
2013,Cuba,"Syrian Arab Rep.","U / FA",3,3,22,24,0,0,1,25,0,0
2013,"Costa Rica","Syrian Arab Rep.","G / FI",2,2,3,1,0,0,0,1,4,4
2013,Colombia,"Syrian Arab Rep.","G / AR",0,0,1,1,0,0,0,1,0,0
2013,Colombia,"Syrian Arab Rep.","G / FI",2,2,9,0,0,3,7,10,1,1
2013,"Dem. Rep. of the Congo","Syrian Arab Rep.","G / FI",0,0,2,0,0,0,0,,2,2
2013,Cameroon,"Syrian Arab Rep.","U / FI",3,3,4,0,0,0,0,,7,7
2013,"Côte d'Ivoire","Syrian Arab Rep.","J / FI",0,0,14,2,0,0,0,2,12,12
2013,China,"Syrian Arab Rep.","U / FA",0,0,1,0,0,0,0,,1,0
2013,Chile,"Syrian Arab Rep.","G / FI",5,0,5,5,0,0,0,5,5,4
2013,Switzerland,"Syrian Arab Rep.","G / AR",88,0,361,0,34,140,86,260,192,0
2013,Switzerland,"Syrian Arab Rep.","G / RA",0,0,49,0,0,0,0,,0,0
2013,Switzerland,"Syrian Arab Rep.","G / FI",1665,0,1852,162,577,77,341,1157,2657,0
2013,Canada,"Syrian Arab Rep.","G / FI",404,0,517,440,0,35,14,489,435,0
2013,Barbados,"Syrian Arab Rep.","U / FI",0,0,1,1,0,0,0,1,0,0
2013,Brazil,"Syrian Arab Rep.","G / FI",67,58,297,291,0,0,3,294,70,0
2013,"Bolivia (Plurinational State of)","Syrian Arab Rep.","G / FI",0,0,3,3,0,0,0,3,0,0
2013,Belize,"Syrian Arab Rep.","G / FI",0,0,3,0,0,0,3,3,0,0
2013,Belarus,"Syrian Arab Rep.","G / FI",11,11,63,10,25,0,14,49,25,25
2013,"Bosnia and Herzegovina","Syrian Arab Rep.","G / FI",26,26,59,0,43,0,24,67,18,18
2013,Bahrain,"Syrian Arab Rep.","U / FI",3,3,0,0,0,0,3,3,0,0
2013,Bulgaria,"Syrian Arab Rep.","G / RA",0,0,64,0,0,0,0,,0,0
2013,Bulgaria,"Syrian Arab Rep.","G / FI",370,0,4452,149,1862,9,366,2386,2500,2500
2013,Benin,"Syrian Arab Rep.","G / FI",0,0,1,1,0,0,0,1,0,0
2013,Belgium,"Syrian Arab Rep.","G / JR",0,0,0,2,8,12,12,34,0,0
2013,Belgium,"Syrian Arab Rep.","G / RA",0,0,146,0,0,0,3,3,0,0
2013,Belgium,"Syrian Arab Rep.","G / FI",938,0,944,213,1315,54,34,1616,378,0
2013,Azerbaijan,"Syrian Arab Rep.","U / FI",6,6,2,6,0,0,1,7,1,1
2013,Azerbaijan,"Syrian Arab Rep.","G / FI",0,0,6,0,0,1,0,1,5,5
2013,Austria,"Syrian Arab Rep.","G / FA",694,0,1991,838,253,189,70,1350,1561,0
2013,Australia,"Syrian Arab Rep.","G / FI",67,0,139,60,0,1,0,61,138,0
2013,Australia,"Syrian Arab Rep.","G / AR",4,0,1,4,0,0,0,4,1,0
2013,"Antigua and Barbuda","Syrian Arab Rep.","J / FI",0,0,1,0,0,0,0,,1,1
2013,Armenia,"Syrian Arab Rep.","G / FI",340,340,285,429,0,0,154,583,42,42
2013,Argentina,"Syrian Arab Rep.","G / FI",9,0,122,119,0,0,0,119,12,0
2013,"United Arab Emirates","Syrian Arab Rep.","U / FA",14,14,0,0,0,0,0,,14,14
2013,Albania,"Syrian Arab Rep.","G / FI",3,3,24,0,0,0,12,12,15,15
2013,Angola,"Syrian Arab Rep.","G / FI",1,0,0,0,0,0,0,,1,0
2014,Zimbabwe,"Syrian Arab Rep.","G / FI",0,0,*,0,0,*,0,*,0,0
2014,Zambia,"Syrian Arab Rep.","G / FI",*,*,7,*,0,0,0,*,9,9
2014,"South Africa","Syrian Arab Rep.","G / FI",10,*,40,11,0,*,0,14,36,*
2014,"South Africa","Syrian Arab Rep.","G / AR",*,0,0,0,0,0,0,,*,0
2014,Yemen,"Syrian Arab Rep.","U / FI",1761,1761,343,0,0,0,1065,1065,1039,1039
2014,"Venezuela (Bolivarian Republic of)","Syrian Arab Rep.","G / FI",0,0,*,0,0,0,0,,*,*
2014,"United States of America","Syrian Arab Rep.","G / IN",1202,0,1564,652,0,38,130,820,2091,0
2014,"United States of America","Syrian Arab Rep.","G / EO",421,0,141,60,*,14,83,161,211,0
2014,Uruguay,"Syrian Arab Rep.","G / FI",*,*,16,5,0,0,*,6,11,11
2014,Ukraine,"Syrian Arab Rep.","U / FI",0,0,7,0,0,0,6,6,*,*
2014,Ukraine,"Syrian Arab Rep.","G / JR",188,131,35,34,0,21,11,66,157,123
2014,Ukraine,"Syrian Arab Rep.","G / FI",403,356,267,12,166,42,14,234,436,313
2014,Uganda,"Syrian Arab Rep.","G / FA",8,8,6,0,0,*,0,*,13,13
2014,Turkey,"Syrian Arab Rep.","U / RA",0,0,*,0,0,0,*,*,0,0
2014,Turkey,"Syrian Arab Rep.","U / FI",100,100,8366,8229,0,0,*,8230,236,236
2014,Turkey,"Syrian Arab Rep.","U / AR",10,10,5,*,0,0,0,*,14,14
2014,"Trinidad and Tobago","Syrian Arab Rep.","U / FI",0,0,16,8,0,0,0,8,8,8
2014,"Trinidad and Tobago","Syrian Arab Rep.","U / AR",0,0,*,0,0,0,0,,*,*
2014,Thailand,"Syrian Arab Rep.","U / FI",144,144,157,72,0,0,61,133,168,168
2014,Togo,"Syrian Arab Rep.","G / FI",*,*,5,0,0,0,0,,6,6
2014,Chad,"Syrian Arab Rep.","G / FA",*,*,*,0,0,0,0,,*,*
2014,Sweden,"Syrian Arab Rep.","G / RA",135,0,439,*,12,0,8,22,122,0
2014,Sweden,"Syrian Arab Rep.","G / FI",6474,0,30313,1759,14627,27,1791,18204,18680,0
2014,Sweden,"Syrian Arab Rep.","G / AR",334,0,773,*,6,671,161,842,209,0
2014,Slovenia,"Syrian Arab Rep.","G / RA",0,0,*,0,0,0,0,,0,0
2014,Slovenia,"Syrian Arab Rep.","G / FI",*,0,88,*,8,*,72,85,8,0
2014,Slovakia,"Syrian Arab Rep.","G / RA",0,0,6,0,0,0,0,,0,0
2014,Slovakia,"Syrian Arab Rep.","G / FI",0,0,34,0,14,17,11,42,0,0
2014,"South Sudan","Syrian Arab Rep.","U / FI",*,0,*,*,0,0,0,*,*,*
2014,"Serbia and Kosovo (S/RES/1244 (1999))","Syrian Arab Rep.","G / FI",*,*,83,0,*,0,82,83,*,*
2014,Somalia,"Syrian Arab Rep.","U / FI",8,8,55,0,0,0,0,,63,63
2014,Senegal,"Syrian Arab Rep.","G / FA",*,*,19,0,0,*,0,*,21,21
2014,Sudan,"Syrian Arab Rep.","U / FI",224,224,0,0,0,0,0,,224,224
2014,Sudan,"Syrian Arab Rep.","G / FI",0,0,73,59,0,0,0,59,14,0
2014,"Saudi Arabia","Syrian Arab Rep.","U / FI",12,12,*,*,0,0,0,*,12,12
2014,"Russian Federation","Syrian Arab Rep.","G / TA",482,482,1435,0,1369,384,0,1753,164,164
2014,"Russian Federation","Syrian Arab Rep.","G / FI",357,357,473,*,0,580,0,581,249,249
2014,Romania,"Syrian Arab Rep.","G / RA",0,0,12,0,0,0,0,,0,0
2014,Romania,"Syrian Arab Rep.","G / JR",0,0,0,0,5,5,0,10,*,*
2014,Romania,"Syrian Arab Rep.","G / FI",91,91,614,180,287,136,9,612,112,112
2014,Qatar,"Syrian Arab Rep.","U / FI",0,0,6,6,0,0,0,6,0,0
2014,Paraguay,"Syrian Arab Rep.","G / FI",0,0,16,7,0,0,0,7,9,0
2014,Portugal,"Syrian Arab Rep.","G / FI",8,0,18,0,*,0,10,11,15,0
2014,Poland,"Syrian Arab Rep.","G / RA",0,0,*,0,0,0,0,,0,0
2014,Poland,"Syrian Arab Rep.","G / FI",100,0,100,115,17,0,62,194,34,0
2014,Poland,"Syrian Arab Rep.","G / AR",0,0,0,0,0,*,0,*,0,0
2014,"Papua New Guinea","Syrian Arab Rep.","G / FI",*,0,*,*,0,0,*,*,*,0
2014,Philippines,"Syrian Arab Rep.","G / FI",21,0,27,13,0,0,0,13,35,0
2014,Peru,"Syrian Arab Rep.","G / FI",0,0,19,17,0,0,0,17,*,0
2014,Pakistan,"Syrian Arab Rep.","U / FI",0,0,5,*,0,0,0,*,*,*
2014,Oman,"Syrian Arab Rep.","U / FI",*,*,*,0,0,0,0,,6,6
2014,"New Zealand","Syrian Arab Rep.","G / FI",7,0,12,12,0,*,0,13,6,0
2014,Nauru,"Syrian Arab Rep.","G / FI",0,0,*,0,0,0,0,,5,0
2014,Nepal,"Syrian Arab Rep.","U / FI",0,0,*,*,0,0,0,*,0,0
2014,Norway,"Syrian Arab Rep.","G / RA",0,0,19,0,0,0,0,,0,0
2014,Norway,"Syrian Arab Rep.","G / FI",224,0,1980,575,669,16,175,1435,779,0
2014,Norway,"Syrian Arab Rep.","G / AR",35,0,228,0,50,158,22,230,49,0
2014,Netherlands,"Syrian Arab Rep.","G / RA",0,0,41,0,0,0,0,,6,0
2014,Netherlands,"Syrian Arab Rep.","G / JR",0,0,0,*,43,13,0,58,0,0
2014,Netherlands,"Syrian Arab Rep.","G / FI",0,0,8748,349,5090,513,0,5952,2317,0
2014,Nigeria,"Syrian Arab Rep.","G / FI",10,10,12,*,0,0,*,5,17,17
2014,Niger,"Syrian Arab Rep.","G / FI",*,*,0,0,0,*,0,*,0,0
2014,Niger,"Syrian Arab Rep.","G / AR",0,0,*,0,0,0,0,,*,*
2014,Malaysia,"Syrian Arab Rep.","U / FI",720,720,248,376,0,7,62,445,523,523
2014,Malaysia,"Syrian Arab Rep.","U / AR",0,0,10,*,0,0,0,*,7,7
2014,Mauritania,"Syrian Arab Rep.","U / FA",41,41,58,39,0,0,6,45,54,54
2014,Mongolia,"Syrian Arab Rep.","U / FI",*,*,0,*,0,0,0,*,0,0
2014,Montenegro,"Syrian Arab Rep.","G / FA",60,8,1649,*,0,0,1672,1673,36,36
2014,Malta,"Syrian Arab Rep.","G / FI",102,0,305,6,360,*,26,396,34,0
2014,Malta,"Syrian Arab Rep.","G / AR",0,0,22,0,0,9,*,11,0,0
2014,Mali,"Syrian Arab Rep.","G / FI",0,0,17,16,0,0,0,16,*,*
2014,"The former Yugoslav Republic of Macedonia","Syrian Arab Rep.","G / FA",205,205,774,11,0,0,314,325,654,654
2014,Mexico,"Syrian Arab Rep.","G / FI",0,0,6,0,0,0,0,,6,6
2014,"Rep. of Moldova","Syrian Arab Rep.","G / FI",27,27,61,22,40,0,*,66,22,22
2014,"China, Macao SAR","Syrian Arab Rep.","G / FI",*,*,0,0,0,0,0,,*,*
2014,Latvia,"Syrian Arab Rep.","G / FI",12,0,34,0,19,0,9,28,17,0
2014,Luxembourg,"Syrian Arab Rep.","G / FI",23,0,92,38,*,*,16,61,59,0
2014,Luxembourg,"Syrian Arab Rep.","G / AR",0,0,6,0,0,0,5,5,*,0
2014,Lithuania,"Syrian Arab Rep.","G / FI",*,0,8,0,*,*,*,7,*,0
2014,"Sri Lanka","Syrian Arab Rep.","U / FI",0,0,8,*,0,0,0,*,5,5
2014,Liechtenstein,"Syrian Arab Rep.","G / FI",0,0,6,5,0,*,0,6,0,0
2014,Liberia,"Syrian Arab Rep.","J / FI",8,8,0,6,0,0,0,6,*,*
2014,Lebanon,"Syrian Arab Rep.","U / FI",321,321,6825,6733,0,0,0,6733,413,413
2014,Lebanon,"Syrian Arab Rep.","U / AR",*,*,0,0,0,0,0,,*,*
2014,Kuwait,"Syrian Arab Rep.","U / FI",8,8,*,*,0,0,0,*,7,7
2014,"Rep. of Korea","Syrian Arab Rep.","G / FA",433,36,204,*,502,8,61,573,64,19
2014,Cambodia,"Syrian Arab Rep.","G / FI",*,*,0,0,0,0,0,,*,*
2014,Kyrgyzstan,"Syrian Arab Rep.","U / FI",*,*,*,*,0,0,*,5,0,0
2014,Kyrgyzstan,"Syrian Arab Rep.","U / AR",*,*,0,0,0,0,*,*,*,*
2014,Kyrgyzstan,"Syrian Arab Rep.","G / FI",72,72,19,40,0,19,16,75,16,16
2014,Kenya,"Syrian Arab Rep.","U / FI",0,0,12,0,0,0,12,12,0,0
2014,Kenya,"Syrian Arab Rep.","J / FI",6,6,0,0,0,0,*,*,5,5
2014,Kazakhstan,"Syrian Arab Rep.","U / FI",*,*,5,*,0,0,0,*,*,*
2014,Kazakhstan,"Syrian Arab Rep.","G / FI",21,21,27,5,0,43,0,48,0,0
2014,Kazakhstan,"Syrian Arab Rep.","G / AR",0,0,24,0,0,0,0,,24,24
2014,Japan,"Syrian Arab Rep.","G / FI",21,0,8,*,12,*,*,17,12,*
2014,Jordan,"Syrian Arab Rep.","U / FI",0,0,6066,5400,0,7,659,6066,0,0
2014,Italy,"Syrian Arab Rep.","G / RA",0,0,*,0,0,0,0,,0,0
2014,Italy,"Syrian Arab Rep.","G / FI",278,0,504,229,84,176,*,490,331,0
2014,Iceland,"Syrian Arab Rep.","G / FI",10,0,5,0,0,5,0,5,5,0
2014,Iraq,"Syrian Arab Rep.","U / FI",1164,1164,99,36,0,*,0,38,1225,1225
2014,Ireland,"Syrian Arab Rep.","G / SP",7,0,0,*,0,0,0,*,*,0
2014,Ireland,"Syrian Arab Rep.","G / FI",6,0,25,20,0,*,*,24,7,0
2014,Ireland,"Syrian Arab Rep.","G / AR",*,0,*,*,0,*,*,*,*,0
2014,India,"Syrian Arab Rep.","U / FI",12,12,28,9,0,0,13,22,18,18
2014,Indonesia,"Syrian Arab Rep.","U / FI",43,43,24,8,0,*,16,25,42,42
2014,Indonesia,"Syrian Arab Rep.","U / AR",0,0,*,0,0,0,0,,*,*
2014,Hungary,"Syrian Arab Rep.","G / RA",0,0,138,0,0,0,0,,0,0
2014,Hungary,"Syrian Arab Rep.","G / FI",383,0,6719,110,61,91,5991,6253,823,0
2014,Croatia,"Syrian Arab Rep.","G / JR",*,*,5,0,0,6,0,6,0,0
2014,Croatia,"Syrian Arab Rep.","G / FI",36,36,54,0,0,0,84,84,6,6
2014,"China, Hong Kong SAR","Syrian Arab Rep.","U / FI",*,*,0,0,0,0,0,,*,*
2014,Greece,"Syrian Arab Rep.","G / FI",491,0,781,430,165,394,503,1492,175,0
2014,Greece,"Syrian Arab Rep.","G / AR",1174,0,153,98,25,44,571,738,7,*
2014,Ghana,"Syrian Arab Rep.","G / FI",55,55,22,*,0,0,0,*,73,73
2014,Georgia,"Syrian Arab Rep.","G / JR",*,*,9,0,*,0,5,6,*,*
2014,Georgia,"Syrian Arab Rep.","G / FI",26,26,80,0,37,15,24,76,30,30
2014,"United Kingdom","Syrian Arab Rep.","G / RA",0,0,7,*,0,0,*,*,0,0
2014,"United Kingdom","Syrian Arab Rep.","G / FI",641,0,2406,1391,31,112,183,1717,1329,0
2014,"United Kingdom","Syrian Arab Rep.","G / AR",0,0,91,14,0,54,5,73,0,0
2014,Gabon,"Syrian Arab Rep.","G / FA",0,0,*,0,0,0,0,,*,*
2014,France,"Syrian Arab Rep.","G / RA",0,0,12,0,0,0,0,,0,0
2014,France,"Syrian Arab Rep.","G / FI",279,0,3142,884,520,63,0,1467,1159,0
2014,France,"Syrian Arab Rep.","G / AR",64,0,143,55,9,54,10,128,80,0
2014,Finland,"Syrian Arab Rep.","G / RA",0,0,*,0,0,0,0,,0,0
2014,Finland,"Syrian Arab Rep.","G / FI",77,0,146,35,61,8,45,149,55,0
2014,Ethiopia,"Syrian Arab Rep.","J / FI",0,0,8,0,0,0,0,,8,8
2014,Estonia,"Syrian Arab Rep.","G / FI",10,0,7,*,0,5,*,13,*,0
2014,Spain,"Syrian Arab Rep.","G / FI",743,0,1679,122,1040,9,0,1171,781,0
2014,Algeria,"Syrian Arab Rep.","U / RA",*,*,8,0,0,0,0,,9,9
2014,Algeria,"Syrian Arab Rep.","U / FI",1079,1079,3186,0,0,0,166,166,4099,4099
2014,"Dominican Rep.","Syrian Arab Rep.","G / FI",0,0,*,*,0,0,0,*,*,*
2014,Denmark,"Syrian Arab Rep.","G / RA",0,0,*,0,0,0,0,,0,0
2014,Denmark,"Syrian Arab Rep.","G / FI",77,0,7085,3122,864,137,0,4123,1388,0
2014,Denmark,"Syrian Arab Rep.","G / AR",9,0,137,7,9,38,0,54,80,0
2014,Djibouti,"Syrian Arab Rep.","G / FI",*,*,*,0,0,0,0,,*,*
2014,Germany,"Syrian Arab Rep.","G / RA",639,0,1768,947,354,9,366,1676,850,0
2014,Germany,"Syrian Arab Rep.","G / NA",6497,0,39332,19560,2998,10,2459,25027,20348,0
2014,Germany,"Syrian Arab Rep.","G / JR",3430,0,0,0,0,0,0,,8393,0
2014,"Czech Rep.","Syrian Arab Rep.","G / RA",0,0,*,0,0,0,0,,0,0
2014,"Czech Rep.","Syrian Arab Rep.","G / FI",26,0,107,*,71,0,7,79,54,0
2014,Cyprus,"Syrian Arab Rep.","U / FI",12,12,8,9,0,0,7,16,*,*
2014,Cyprus,"Syrian Arab Rep.","G / RA",0,0,360,0,0,0,0,,0,0
2014,Cyprus,"Syrian Arab Rep.","G / FI",930,0,828,*,926,0,0,929,829,0
2014,Cyprus,"Syrian Arab Rep.","G / AR",377,0,96,*,196,0,0,197,276,0
2014,Cuba,"Syrian Arab Rep.","U / FA",0,0,*,*,0,0,0,*,0,0
2014,"Costa Rica","Syrian Arab Rep.","G / FI",*,*,*,*,0,0,0,*,*,*
2014,"Costa Rica","Syrian Arab Rep.","G / AR",0,0,*,0,*,0,0,*,0,0
2014,Colombia,"Syrian Arab Rep.","G / FI",*,*,8,*,0,0,5,7,*,*
2014,"Dem. Rep. of the Congo","Syrian Arab Rep.","U / FI",*,*,0,0,0,0,0,,*,*
2014,Cameroon,"Syrian Arab Rep.","U / FI",7,7,6,*,0,0,*,*,11,11
2014,"Côte d'Ivoire","Syrian Arab Rep.","J / FA",12,12,5,*,0,0,0,*,16,16
2014,China,"Syrian Arab Rep.","U / FI",*,0,8,5,0,0,*,8,*,0
2014,Chile,"Syrian Arab Rep.","G / FI",5,*,6,*,0,0,0,*,10,6
2014,Switzerland,"Syrian Arab Rep.","G / RA",0,0,51,0,0,0,0,,0,0
2014,Switzerland,"Syrian Arab Rep.","G / FI",2657,0,3768,916,1905,221,174,3216,3309,0
2014,Switzerland,"Syrian Arab Rep.","G / AR",192,0,0,0,0,0,0,,192,0
2014,Canada,"Syrian Arab Rep.","G / FI",435,0,538,685,0,27,18,730,177,0
2014,Canada,"Syrian Arab Rep.","G / AR",0,0,0,0,0,8,*,12,7,0
2014,"Central African Rep.","Syrian Arab Rep.","G / FI",0,0,8,0,0,0,0,,8,8
2014,Brazil,"Syrian Arab Rep.","G / FI",119,0,1362,1405,0,0,0,1405,76,76
2014,"Bolivia (Plurinational State of)","Syrian Arab Rep.","G / FI",0,0,*,*,0,0,0,*,0,0
2014,Belarus,"Syrian Arab Rep.","G / JR",0,0,*,0,0,0,*,*,0,0
2014,Belarus,"Syrian Arab Rep.","G / FI",25,25,95,9,28,*,34,72,48,42
2014,"Bosnia and Herzegovina","Syrian Arab Rep.","G / JR",5,5,*,0,0,6,0,6,0,0
2014,"Bosnia and Herzegovina","Syrian Arab Rep.","G / FI",18,18,*,*,5,0,11,20,*,*
2014,Bulgaria,"Syrian Arab Rep.","G / RA",64,64,45,0,0,0,0,,0,0
2014,Bulgaria,"Syrian Arab Rep.","G / FI",2500,2500,6254,4821,1585,15,1109,7530,2510,2510
2014,Belgium,"Syrian Arab Rep.","G / RA",0,0,81,0,0,0,15,15,0,0
2014,Belgium,"Syrian Arab Rep.","G / JR",13,0,28,*,5,23,*,32,6,0
2014,Belgium,"Syrian Arab Rep.","G / FI",378,0,2524,1261,444,30,37,1772,727,0
2014,Azerbaijan,"Syrian Arab Rep.","U / FI",*,*,9,0,0,0,*,*,7,7
2014,Azerbaijan,"Syrian Arab Rep.","G / FI",5,5,*,0,0,6,0,6,0,0
2014,Austria,"Syrian Arab Rep.","G / FA",0,0,7730,0,0,0,0,,0,0
2014,Australia,"Syrian Arab Rep.","G / FI",151,0,77,46,0,7,0,53,172,0
2014,Australia,"Syrian Arab Rep.","G / AR",*,0,5,*,0,*,0,*,*,0
2014,"Antigua and Barbuda","Syrian Arab Rep.","J / FI",*,*,0,*,0,0,0,*,0,0
2014,Armenia,"Syrian Arab Rep.","G / FI",42,42,50,65,0,0,18,83,9,9
2014,Argentina,"Syrian Arab Rep.","G / FI",12,0,91,74,0,0,7,81,22,0
2014,"United Arab Emirates","Syrian Arab Rep.","U / FA",14,14,5,7,0,0,0,7,12,12
2014,Albania,"Syrian Arab Rep.","G / FI",15,15,92,0,*,0,96,99,8,8
2014,Angola,"Syrian Arab Rep.","G / FI",*,0,0,0,0,0,*,*,0,0
2015,Zimbabwe,"Syrian Arab Rep.","G / FI",0,0,*,,0,0,*,*,0,0
2015,Zambia,"Syrian Arab Rep.","G / FI",9,9,5,*,0,*,0,6,8,8
2015,"South Africa","Syrian Arab Rep.","G / AR",*,0,*,,,,,,*,0
2015,"South Africa","Syrian Arab Rep.","G / FI",36,*,27,*,,7,,10,53,5
2015,Yemen,"Syrian Arab Rep.","U / FI",1039,1039,*,*,0,,421,425,615,615
2015,"Venezuela (Bolivarian Republic of)","Syrian Arab Rep.","G / FI",*,*,*,,,,,,*,*
2015,"United States of America","Syrian Arab Rep.","G / EO",488,,110,104,,26,62,192,654,
2015,"United States of America","Syrian Arab Rep.","G / IN",2109,,1004,581,,34,162,777,2464,
2015,Uruguay,"Syrian Arab Rep.","G / FI",11,11,9,10,0,0,*,11,9,5
2015,Ireland,"Syrian Arab Rep.",,,,*,,,,,,,0
2015,Ukraine,"Syrian Arab Rep.","U / FI",*,*,27,9,,0,7,16,12,12
2015,Ukraine,"Syrian Arab Rep.","G / JR",157,123,143,90,,19,*,111,189,183
2015,Ukraine,"Syrian Arab Rep.","G / FI",436,313,136,5,58,134,10,207,365,268
2015,Uganda,"Syrian Arab Rep.","G / FA",13,13,5,*,0,*,0,7,11,11
2015,Turkey,"Syrian Arab Rep.","U / RA",,,*,,,,*,*,0,0
2015,Turkey,"Syrian Arab Rep.","U / AR",14,14,,,,,,,14,14
2015,Turkey,"Syrian Arab Rep.","U / FI",283,283,,,,,,,283,283
2015,"Trinidad and Tobago","Syrian Arab Rep.","U / AR",*,*,,,,*,,*,0,
2015,"Trinidad and Tobago","Syrian Arab Rep.","U / FI",7,7,37,19,,,,19,25,25
2015,Thailand,"Syrian Arab Rep.","U / RA",,,*,,,,,,*,*
2015,Thailand,"Syrian Arab Rep.","U / FI",168,168,177,36,,,66,102,243,243
2015,Togo,"Syrian Arab Rep.","G / FI",6,6,*,*,,,,*,6,6
2015,Chad,"Syrian Arab Rep.","G / FA",20,20,7,5,,,,5,22,22
2015,"Sint Maarten (Dutch part)","Syrian Arab Rep.","U / FI",,,*,,,,,,*,*
2015,Sweden,"Syrian Arab Rep.","G / AR",209,0,702,0,9,607,78,694,216,0
2015,Sweden,"Syrian Arab Rep.","G / RA",122,0,442,23,235,*,74,333,356,0
2015,Sweden,"Syrian Arab Rep.","G / FI",18680,0,50891,1903,16383,37,2046,20369,48714,0
2015,Slovenia,"Syrian Arab Rep.","G / RA",,,*,,,,,,,
2015,Slovenia,"Syrian Arab Rep.","G / FI",8,,16,*,9,*,5,16,9,0
2015,Slovakia,"Syrian Arab Rep.","G / RA",,,*,,,,,,,
2015,Slovakia,"Syrian Arab Rep.","G / FI",,,6,,7,*,7,17,,0
2015,"South Sudan","Syrian Arab Rep.","U / FI",*,*,*,*,,,0,*,0,0
2015,"Serbia and Kosovo (S/RES/1244 (1999))","Syrian Arab Rep.","G / FI",237,237,301533,*,*,,301764,301770,0,
2015,Somalia,"Syrian Arab Rep.","U / FI",63,63,39,*,,,,*,101,101
2015,"El Salvador","Syrian Arab Rep.","G / FI",,,9,5,,,*,9,0,0
2015,Senegal,"Syrian Arab Rep.","G / FA",21,21,,,,,,,21,21
2015,Sudan,"Syrian Arab Rep.","G / FI",14,14,195,0,*,0,*,*,205,205
